count,date,title,description,org_link,link
57,2024-01-02 08:38:00,[2024 영남일보 신춘문예] 단편소설 당선작… 코타키나발루의 봄(상),배선봉 씨는 공항 오는 길에 약국에 들러 늘 <b>자양강장제</b> 한 병을 사 마셨다. 배선봉 씨를 마지막으로 본 사람이 약사가 아니라 사실은 당신이란 사실에 자못 뿌듯해하던 배춘자 씨는 연락처를 받은 게 있는지 묻는 형사에게... ,https://www.yeongnam.com/web/view.php?key=20240102010000202,https://www.yeongnam.com/web/view.php?key=20240102010000202
58,2023-12-29 06:02:00,[2023년 10대뉴스] ⑩ 제약업계 1세대 타계,강 명예회장은 <b>자양강장제</b> 박카스 등을 블록버스터 제품으로 육성하며 동아제약을 국내 굴지의 제약사로 키웠다. 국내 첫 발기부전 치료 신약 ‘자이데나’와 천연물신약 ‘스티렌’도 그의 지휘 아래 탄생했다.강... ,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=288782,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=288782
59,2023-12-29 00:06:00,[오늘의 운세] 2023년 12월 29일(금) ★별자리 운세★,"<b>자양강장제</b>◆전갈자리견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.srtimes.kr/news/articleView.html?idxno=148538,http://www.srtimes.kr/news/articleView.html?idxno=148538
60,2023-12-29 00:01:00,[신팔도명물]찾았다! 모래펄의 보물 영양 가득 붉은 속살 개봉박두,피조개 속살은 벌건 피가 흐르고 살도 붉어보여 보기만 해도 <b>자양강장제</b>가 될 것은 생각이 드는데 그 때문인지 애주가나 식도락가들이 정력식품으로 자주 찾았다. 예전 서민들은 피조개를 겨울철에 주로 날도 먹었지만... ,https://www.kwnews.co.kr/page/view/2023122514555528480,https://n.news.naver.com/mnews/article/087/0001016892?sid=102
61,2023-12-28 00:06:00,[오늘의 운세] 2023년 12월 28일(목) ★별자리 운세★,"<b>자양강장제</b>◆전갈자리견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.srtimes.kr/news/articleView.html?idxno=148454,http://www.srtimes.kr/news/articleView.html?idxno=148454
62,2023-12-28 00:02:00,"'오늘의 운세' 2023년 12월28일(목) 띠별, 별자리 운세","<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",https://www.mhns.co.kr/news/articleView.html?idxno=569940,https://www.mhns.co.kr/news/articleView.html?idxno=569940
63,2023-12-28 00:02:00,[오늘의 별자리 운세] 2023년 12월 28일 목요일,"<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.joongboo.com/news/articleView.html?idxno=363627177,http://www.joongboo.com/news/articleView.html?idxno=363627177
64,2023-12-28 00:02:00,[오늘의 운세]12월28일(목) 띠별-별자리 운세,"<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.fntimes.com/html/view.php?ud=20231227231656628c1c16452b0_18,http://www.fntimes.com/html/view.php?ud=20231227231656628c1c16452b0_18
65,2023-12-28 00:02:00,오늘의 띠별 운세(12월28일),"<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.kjdaily.com/article.php?aid=1703689200618862227,http://www.kjdaily.com/article.php?aid=1703689200618862227
66,2023-12-28 00:02:00,오늘의 별자리 운세(12월 28일),"<b>자양강장제</b> 전갈자리 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한... ",http://www.hansbiz.co.kr/news/articleView.html?idxno=673457,http://www.hansbiz.co.kr/news/articleView.html?idxno=673457
67,2023-12-28 00:01:00,"[오늘의 운세] 12월 28일, 이성과의 즐거움이 생기는 띠는?","<b>자양강장제</b> [전갈자리] 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고... ",http://www.inews24.com/view/1668305,https://n.news.naver.com/mnews/article/031/0000800062?sid=103
68,2023-12-28 00:00:00,[오늘의 운세] 2023년 12월 28일 별자리 운세,"하루간의 심신의 피로를 말끔하게 씻어낼 수 있도록~ 행운의 아이템 : <b>자양강장제</b> [전갈자리 10.24 ~ 11.22] 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단... ",https://www.ytn.co.kr/_ln/0121_202312280000000002,https://n.news.naver.com/mnews/article/052/0001977943?sid=004
69,2023-12-27 19:02:00,2023년 12월 28일 별자리 운세,"<b>자양강장제</b> 견고하던 사랑탑이 흔들흔들 하진 않나 확인이 필요한 날이다 요즘 유난히 남친, 여친의 심기가 불편한 것 같단 생각이 들진 않았는지? 오늘 허심탄회한 대화의 자리를 마련하자. 큰맘 먹고 근사한 저녁을... ",http://woman.chosun.com/news/articleView.html?idxno=113595,http://woman.chosun.com/news/articleView.html?idxno=113595
70,2023-12-27 05:02:00,‘효자상품 만들자’ 펫사업 대박 노리는 제약·바이오,"광동제약은 <b>자양강장제</b> ‘경옥고’의 스핀오프 브랜드인 ‘견옥고’로 반려동물용 프리미엄 영양제 시장을 선점했다. 종합 영양제 ‘견옥고 본’, 관절건강을 위한 ‘견옥고 활’, 장 건강을 돕는 ‘견옥고 장’... ",https://www.etoday.co.kr/news/view/2315431,https://www.etoday.co.kr/news/view/2315431
71,2023-12-27 03:03:00,"[단독] 前구청장 딸, 부친 이름 팔아 50억대 투자사기 혐의",피해자들에 따르면 B 씨는 ‘어머니가 제약회사 사업주의 딸이라 이 회사 <b>자양강장제</b> 공병을 세척해 되파는 사업을 물려 받았다’며 ‘아버지가 구청장 출신이니 믿고 투자하라’고 피해자들에게 말해왔다. B 씨의... ,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20231227.22006008811,https://n.news.naver.com/mnews/article/658/0000061711?sid=102
72,2023-12-27 00:02:00,오늘의 띠별 운세(12월27일),"블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘... ",http://www.kjdaily.com/article.php?aid=1703602800618765227,http://www.kjdaily.com/article.php?aid=1703602800618765227
73,2023-12-27 00:02:00,"'오늘의 운세' 2023년 12월27일(수) 띠별, 별자리 운세","블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘... ",https://www.mhns.co.kr/news/articleView.html?idxno=569750,https://www.mhns.co.kr/news/articleView.html?idxno=569750
74,2023-12-27 00:02:00,오늘의 별자리 운세(12월 27일),"블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘 소지품... ",http://www.hansbiz.co.kr/news/articleView.html?idxno=673456,http://www.hansbiz.co.kr/news/articleView.html?idxno=673456
75,2023-12-27 00:02:00,[오늘의 운세]12월27일(수) 띠별-별자리 운세,"블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘... ",http://www.fntimes.com/html/view.php?ud=202312262348155579c1c16452b0_18,http://www.fntimes.com/html/view.php?ud=202312262348155579c1c16452b0_18
76,2023-12-27 00:02:00,[오늘의 별자리 운세] 2023년 12월 27일 수요일,"블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘 소지품... ",http://www.joongboo.com/news/articleView.html?idxno=363627176,http://www.joongboo.com/news/articleView.html?idxno=363627176
77,2023-12-27 00:02:00,[오늘의 운세] 2023년 12월 27일(수) ★별자리 운세★,"블랙진◆황소자리<b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘 소지품... ",http://www.srtimes.kr/news/articleView.html?idxno=148381,http://www.srtimes.kr/news/articleView.html?idxno=148381
78,2023-12-27 00:01:00,"[오늘의 운세] 12월 27일, 자신을 쉽게 드러내서는 안 되는 띠는?","블랙진 [황소자리] <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘... ",http://www.inews24.com/view/1668300,https://n.news.naver.com/mnews/article/031/0000799692?sid=103
79,2023-12-27 00:00:00,[오늘의 운세] 2023년 12월 27일 별자리 운세,"행운의 아이템 : 블랙진 [황소자리 4.20 ~ 5.20] <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을... ",https://www.ytn.co.kr/_ln/0121_202312270000000002,https://n.news.naver.com/mnews/article/052/0001977456?sid=004
80,2023-12-26 19:02:00,2023년 12월 27일 별자리 운세,"블랙진 황소자리 <b>자양강장제</b> 세 병을 한꺼번에 마신 듯, 컨디션이 업업업 상승하는 날이다. 몸도 가뿐한 것이, 기분도 좋으니 뭐든 할 수있을것 같다. 다만, 들뜬 기분에 덜렁거리다 물건을 잃어버릴 수 있으니 오늘 소지품... ",http://woman.chosun.com/news/articleView.html?idxno=113594,http://woman.chosun.com/news/articleView.html?idxno=113594
81,2023-12-22 18:07:00,&quot;지금도 나의 영웅&quot; 한 기업가의 위대한 유산,"유일한은 당시 일본식 <b>자양강장제</b>에 아편, 모르핀 등의 마약 성분을 넣던 관행을 금지시키고 건강한 <b>자양강장제</b> '네오톤토닉'을 출시했다. 마약성분 없는 <b>자양강장제</b>라는 입소문이 퍼지며, 해외까지 주문이 빗발치고... ",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002988151&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002416743?sid=106
82,2023-12-22 16:50:00,&quot;약사님 편히 쉬세요&quot;…천호동 약국 가득 메운 눈물의 쪽지,"이날 짐을 챙기러 약국에 들린 유족은 인터뷰를 사양하면서도 허리를 굽혀 사과하며 <b>자양강장제</b> 한 병을 손에 들려 보냈다. 삐뚤빼뚤한 어린아이의 글씨부터 예스러운 붓글씨까지, 주민들은 저마다 김씨에 대한 감사한... ",https://www.joongang.co.kr/article/25216965,https://n.news.naver.com/mnews/article/025/0003330521?sid=102
83,2023-12-22 12:13:00,[꼬꼬무 찐리뷰] 나이 50에 美 첩보국 최초 한인 공작원 활동…유한양행 회장...,"그중 하나가 <b>자양강장제</b> 개발이야. 근데 당시 <b>자양강장제</b>도 일본 제품의 인기가 높았어. 유난히 약발이 좋았거든. 그런데 일본 <b>자양강장제</b>가 약발이 좋았던 이유는 따로 있어. 아편, 모르핀 등의 마약 성분을 넣었기... ",https://ent.sbs.co.kr/news/article.do?article_id=E10010281769&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/416/0000302063?sid=106
84,2023-12-22 10:26:00,[한국지방신문협회 공동기획 新팔도명물] 진해만 피조개,피조개 속살은 벌건 피가 흐르고 살도 붉어 보여 보기만 해도 <b>자양강장제</b>가 될 것 같은 생각이 드는데 그 때문인지 애주가나 식도락가들이 정력식품으로 자주 찾았다. 예전 서민들은 피조개를 겨울철에 주로 먹었지만... ,http://www.knnews.co.kr/news/articleView.php?idxno=1421623,http://www.knnews.co.kr/news/articleView.php?idxno=1421623
85,2023-12-20 20:44:00,"갯벌 로맨스… 겨울철 입맛, 붉게 물들이다",피조개 속살은 벌건 피가 흐르고 살도 붉어보여 보기만 해도 <b>자양강장제</b>란 생각이 드는데 그 때문인지 애주가나 식도락가들이 정력식품으로 자주 찾았다. 예전 서민들은 피조개를 겨울철에 주로 날도 먹었지만 지금은... ,http://www.kyeongin.com/main/view.php?key=20231221010002508,http://www.kyeongin.com/main/view.php?key=20231221010002508
86,2023-12-20 19:08:00,[신팔도명물] 탱글탱글 ‘진해만산 피조개’…찬바람 부는 지금 꼭 맛보세요,피조개 속살은 벌건 피가 흐르고 살도 붉어보여 보기만 해도 <b>자양강장제</b>가 될 것은 생각이 드는데 그 때문인지 애주가나 식도락가들이 정력식품으로 자주 찾았다. 예전 서민들은 피조개를 겨울철에 주로 날도 먹었지만... ,http://www.kwangju.co.kr/article.php?aid=1703066700762106316,http://www.kwangju.co.kr/article.php?aid=1703066700762106316
87,2023-12-20 12:55:00,[신 팔도명물] 진해만 피조개,오늘날 진해수협의 위판량은 호황기의 10분의 1수준인 연 1000톤 정도로 금액은 100억원 정도다.피조개 속살은 벌건 피가 흐르고 살도 붉게보여 보기만 해도 <b>자양강장제</b>가 될 것은 생각이 드는데 그 때문인지 애주가나... ,https://www.imaeil.com/page/view/2023122012234013221,https://n.news.naver.com/mnews/article/088/0000852745?sid=103
